Trainer_PK,Horse_PK,Horse_Name,Horse_BY,Trainer_Num,Trainer_Name,Trainer_Div
970050,46672,강남불청객,2021,8,양승희,제주 목장
970006,46970,새로운미션자마,2021,10,김영주,제주 목장
970006,47360,스톰라이더자마,2021,10,김영주,제주 목장
970006,47320,매직파티자마,2021,10,김영주,제주 목장
970069,46952,금아디스팅션,2021,2,최종필,장수 목장
970069,45213,골든벼락,2018,2,최종필,장수 목장
970069,47185,러브오마인,2021,2,최종필,장수 목장
970068,45993,그린레전드,2020,3,조근원,장수 목장
970068,47196,슈가캐인로열티자마,2021,3,조근원,장수 목장
970068,47477,엔들리스헤로인자마,2021,3,조근원,장수 목장
970068,45459,드래건킹,2018,3,조근원,장수 목장
970068,46890,브라운걸자마,2021,3,조근원,장수 목장
970068,47194,라이드더월드자마,2021,3,조근원,장수 목장
970068,46996,마야엘리자베스자마,2021,3,조근원,장수 목장
970068,47003,홀리워크자마,2021,3,조근원,장수 목장
970068,47554,티즈더패션,2021,3,조근원,장수 목장
970068,47132,골드시대,2021,3,조근원,장수 목장
970068,46874,스위트시즐자마,2021,3,조근원,장수 목장
970068,46898,스페셜킹덤자마,2021,3,조근원,장수 목장
970068,46899,다나은렉스,2021,3,조근원,장수 목장
970068,47197,시크릿랩소디자마,2021,3,조근원,장수 목장
970068,46911,브라이트한센,2021,3,조근원,장수 목장
970068,47201,티즈벗어드림자마,2021,3,조근원,장수 목장
970068,52626,에클레어드림자마,2021,3,조근원,장수 목장
970068,46876,코리아넘버원자마,2021,3,조근원,장수 목장
970068,1411596,플라잉라푼젤자마,2021,3,조근원,장수 목장
970068,46568,송암론다도르자마,2021,3,조근원,장수 목장
970068,46567,선기어자마,2021,3,조근원,장수 목장
970068,46818,행복을찾아자마,2021,3,조근원,장수 목장
970068,47474,라데아자마,2021,3,조근원,장수 목장
970068,47476,메릴즈스피릿자마,2021,3,조근원,장수 목장
970068,46938,원더풀리어,2021,3,조근원,장수 목장
970068,47125,삭스왕,2021,3,조근원,장수 목장
970068,1412177,골드플라잉자마,2021,3,조근원,장수 목장
970068,47198,성실파워,2021,3,조근원,장수 목장
970068,47134,코즈투셀러브레트자마,2021,3,조근원,장수 목장
970068,46653,러블리누트자마,2021,3,조근원,장수 목장
970068,46875,최강골드,2021,3,조근원,장수 목장
970068,47073,최강타임,2021,3,조근원,장수 목장
970054,43997,나올영웅,2019,4,이상근,장수 목장
970054,42958,여수토네이도,2018,4,이상근,장수 목장
970054,45840,나올정상,2020,4,이상근,장수 목장
970054,45477,나올골드,2020,4,이상근,장수 목장
970006,47148,로드힐자마,2021,10,김영주,제주 목장
970006,1411751,글로벌퀸자마,2021,10,김영주,제주 목장
970006,1412346,미스메리케이자마,2021,10,김영주,제주 목장
970006,1412324,해피한걸자마,2021,10,김영주,제주 목장
970006,46903,북대풍자마,2021,10,김영주,제주 목장
970006,46902,돌풍질주자마,2021,10,김영주,제주 목장
970006,47450,풀드여자마,2021,10,김영주,제주 목장
970006,50602,맥스킹덤,2021,10,김영주,제주 목장
970006,47019,온누리특급,2021,10,김영주,제주 목장
970006,47462,왕초,2021,10,김영주,제주 목장
970006,46805,째즈먼자마,2021,10,김영주,제주 목장
970006,46894,깊은탄력자마,2021,10,김영주,제주 목장
970006,47559,매직텐자마,2021,10,김영주,제주 목장
970006,47361,신청춘자마,2021,10,김영주,제주 목장
970006,47222,댄싱강자,2021,10,김영주,제주 목장
970006,1412044,맥스에어리얼,2021,10,김영주,제주 목장
970006,47359,선스마트자마,2021,10,김영주,제주 목장
970006,47079,쾌도신화자마,2021,10,김영주,제주 목장
970006,46963,참좋은질주,2021,10,김영주,제주 목장
970006,46652,렉스킹,2021,10,김영주,제주 목장
970047,1412366,태풍돌파자마,2021,9,김경남,제주 목장
970047,46730,그레이삭스자마,2021,9,김경남,제주 목장
970047,46740,시어리어슬리자마,2021,9,김경남,제주 목장
970047,46737,제니천왕자마,2021,9,김경남,제주 목장
970047,47097,영광빅토리자마,2021,9,김경남,제주 목장
970054,46628,차이밍런,2021,4,이상근,장수 목장
970054,45933,해랑골드바,2020,4,이상근,장수 목장
970054,45833,하이웨이스타,2020,4,이상근,장수 목장
970054,52164,산이슬자마,2022,4,이상근,장수 목장
970054,47305,마루스타,2021,4,이상근,장수 목장
970054,47403,최대풍속자마,2021,4,이상근,장수 목장
970054,1412051,퀸아비게일,2021,4,이상근,장수 목장
970054,46985,그레이스라이크레자마,2021,4,이상근,장수 목장
970054,1412306,산삼은함양,2021,4,이상근,장수 목장
970054,47430,뷰티이천자마,2021,4,이상근,장수 목장
970054,47431,퀘스트포석세스자마,2021,4,이상근,장수 목장
970054,45356,핫플렉스,2020,4,이상근,장수 목장
970054,47340,브레이브루키,2021,4,이상근,장수 목장
970054,1412208,런와일드,2021,4,이상근,장수 목장
970054,47346,스파크러너,2021,4,이상근,장수 목장
970054,47342,플레임퀸,2021,4,이상근,장수 목장
970054,47341,점보로켓,2021,4,이상근,장수 목장
970054,47336,브라이트디바,2021,4,이상근,장수 목장
970054,46636,섀도나이트,2021,4,이상근,장수 목장
970054,46922,러프트레이서,2021,4,이상근,장수 목장
970054,46924,러닝아티스트,2021,4,이상근,장수 목장
970054,46925,프라우드로즈,2021,4,이상근,장수 목장
970054,46926,샤인포레스트,2021,4,이상근,장수 목장
970054,46637,홀리윙즈,2021,4,이상근,장수 목장
970054,1412241,제일이야,2021,4,이상근,장수 목장
970061,51916,소니퀸이지,2020,5,고명주,장수 목장
970061,46781,슬램드래곤,2021,5,고명주,장수 목장
970061,47512,헌터드래곤,2021,5,고명주,장수 목장
970061,50165,폭주드래곤,2021,5,고명주,장수 목장
970047,47414,셀본자마,2021,9,김경남,제주 목장
970047,47405,페티코트데이자마,2021,9,김경남,제주 목장
970047,47397,런키튼런자마,2021,9,김경남,제주 목장
970047,50264,금순이엄지자마,2021,9,김경남,제주 목장
970047,47539,순천그레이,2021,9,김경남,제주 목장
970047,47555,암어자이언트스타자마,2021,9,김경남,제주 목장
970047,47145,메니타운십자마,2021,9,김경남,제주 목장
970047,47144,마이일루시브드림자마,2021,9,김경남,제주 목장
970047,47231,주말파티자마,2021,9,김경남,제주 목장
970047,46765,뮤지컬무드자마,2021,9,김경남,제주 목장
970047,47118,버클버니베이브자마,2021,9,김경남,제주 목장
970047,46796,유로파이터자마,2021,9,김경남,제주 목장
970047,47270,굿투유자마,2021,9,김경남,제주 목장
970047,47473,스피닝얀자마,2021,9,김경남,제주 목장
970047,47001,최고야최고자마,2021,9,김경남,제주 목장
970047,47395,매직플레저,2021,9,김경남,제주 목장
970047,47396,미스콩코드,2021,9,김경남,제주 목장
970047,47451,매직사일런스,2021,9,김경남,제주 목장
970047,47452,우아센,2021,9,김경남,제주 목장
970047,47453,매직마제스티,2021,9,김경남,제주 목장
970047,46642,매직사운드,2021,9,김경남,제주 목장
970047,46950,바다새자마,2021,9,김경남,제주 목장
970047,46992,온누리제왕,2021,9,김경남,제주 목장
970047,47236,백투더헌터,2021,9,김경남,제주 목장
970047,47241,스피드히어로,2021,9,김경남,제주 목장
970047,1412239,스카이영웅,2021,9,김경남,제주 목장
970047,46787,영광의키스자마,2021,9,김경남,제주 목장
970047,47295,아잔타,2021,9,김경남,제주 목장
970047,47146,제축이호,2021,9,김경남,제주 목장
970061,50166,드래곤파이어,2021,5,고명주,장수 목장
970061,50167,워터드래곤,2021,5,고명주,장수 목장
970061,43885,장산포이즌,2019,5,고명주,장수 목장
970061,50319,이터널저니자마,2021,5,고명주,장수 목장
970061,50169,퀸오브드래곤,2021,5,고명주,장수 목장
970061,46629,캠핑포인트자마,2021,5,고명주,장수 목장
970061,52434,스카이로호,2021,5,고명주,장수 목장
970061,45238,짜릿한자유,2020,5,고명주,장수 목장
970061,1411946,드래곤킹덤,2021,5,고명주,장수 목장
970061,47060,리워드하이자마,2021,5,고명주,장수 목장
970061,47513,판타스틱걸자마,2021,5,고명주,장수 목장
970061,45667,킹오브더매치,2018,5,고명주,장수 목장
970061,45523,레몬도끼,2020,5,고명주,장수 목장
970061,46774,스마트퀸자마,2021,5,고명주,장수 목장
970061,1412181,천하사랑,2021,5,고명주,장수 목장
970061,50110,달려라레오자마,2021,5,고명주,장수 목장
970061,47315,드래곤판타지,2021,5,고명주,장수 목장
970061,46750,러닝매지션,2021,5,고명주,장수 목장
970061,47457,몬스터드래곤,2021,5,고명주,장수 목장
970061,47035,스라이빙자마,2021,5,고명주,장수 목장
970061,52420,드래곤불패,2021,5,고명주,장수 목장
970061,52423,원더드래곤,2021,5,고명주,장수 목장
970061,47350,월드드래곤,2021,5,고명주,장수 목장
970061,1412179,브라운팰컨,2021,5,고명주,장수 목장
970061,47478,금아프리시드,2021,5,고명주,장수 목장
970061,47368,큐피드라이즈,2021,5,고명주,장수 목장
970061,47418,레몬드래곤,2021,5,고명주,장수 목장
970061,46880,드래곤펀치,2021,5,고명주,장수 목장
970061,47318,브리도펠,2021,5,고명주,장수 목장
970061,46783,드래곤스퀘어,2021,5,고명주,장수 목장
970019,45065,에이스킬러,2018,6,박복규,장수 목장
970019,46741,컴플리트파티,2021,6,박복규,장수 목장
970019,42869,홀리데이참,2018,6,박복규,장수 목장
970019,47449,루너룰러자마,2021,6,박복규,장수 목장
970019,47490,어웨이큰포스,2021,6,박복규,장수 목장
970019,47488,트러블메이커,2021,6,박복규,장수 목장
970019,47485,굿투비위드유,2021,6,박복규,장수 목장
970019,1411984,싱크오어스윔자마,2021,6,박복규,장수 목장
970019,47402,대승리자,2021,6,박복규,장수 목장
970019,1412048,빈체로카발로,2021,6,박복규,장수 목장
970019,47159,스트리트어브피스자마,2021,6,박복규,장수 목장
970019,1412144,불의통치,2021,6,박복규,장수 목장
970019,1412143,마더원더풀,2021,6,박복규,장수 목장
970019,1411565,마더트레저,2021,6,박복규,장수 목장
970019,47229,불의노래,2021,6,박복규,장수 목장
970019,47227,마하맨,2021,6,박복규,장수 목장
970019,47242,오렌지스톰자마,2021,6,박복규,장수 목장
970065,46841,골드패션자마,2021,7,전호용,장수 목장
970065,47523,퍼리지안자마,2021,7,전호용,장수 목장
970065,47287,월드피스자마,2021,7,전호용,장수 목장
970065,45409,런던비상,2020,7,전호용,장수 목장
970065,1412363,일동박수,2020,7,전호용,장수 목장
970065,46136,마이티탭,2020,7,전호용,장수 목장
970065,44399,대물,2019,7,전호용,장수 목장
970065,52475,최고의꿈,2021,7,전호용,장수 목장
970065,45339,파이널축제,2020,7,전호용,장수 목장
970065,47180,더퀸실버자마,2021,7,전호용,장수 목장
970065,1412334,레이디하나비,2021,7,전호용,장수 목장
970065,47212,아씨장군,2021,7,전호용,장수 목장
970065,47206,선더스피드,2021,7,전호용,장수 목장
970065,1412353,선양퀸자마,2021,7,전호용,장수 목장
970065,46807,라인잇업자마,2021,7,전호용,장수 목장
970065,47306,허리케인점프자마,2021,7,전호용,장수 목장
970065,47303,어너러리갤럽자마,2021,7,전호용,장수 목장
970065,47116,로렌브레이자마,2021,7,전호용,장수 목장
970065,47459,윌투샤인자마,2021,7,전호용,장수 목장
970065,47413,나라올라,2021,7,전호용,장수 목장
970065,51133,논스톱여왕,2021,7,전호용,장수 목장
970065,47029,원평강자,2021,7,전호용,장수 목장
970065,1411750,새내아디라,2021,7,전호용,장수 목장
970065,47121,프레시맨,2021,7,전호용,장수 목장
970065,46956,에이토스트투올자마,2021,7,전호용,장수 목장
970065,45854,다산질주,2020,7,전호용,장수 목장
970065,42397,런던액티브,2018,7,전호용,장수 목장
970065,50061,히어로질주,2021,7,전호용,장수 목장
970065,50220,런던골드,2021,7,전호용,장수 목장
970064,50291,아이엠드리머,2021,8,박승호,장수 목장
970064,50310,아비치자마,2021,8,박승호,장수 목장
970064,44778,선샤인스타,2019,8,박승호,장수 목장
970064,44138,금성크라운,2019,8,박승호,장수 목장
970064,38733,루킹굿,2016,8,박승호,장수 목장
970064,46182,닥터위키,2020,8,박승호,장수 목장
970064,45440,미스터웰링턴,2020,8,박승호,장수 목장
970064,52509,삭스킹,2021,8,박승호,장수 목장
970064,45383,석세스모카,2020,8,박승호,장수 목장
970064,46002,다함께달리자,2020,8,박승호,장수 목장
970064,45595,매직콘서트,2020,8,박승호,장수 목장
970064,53124,매직소드,2021,8,박승호,장수 목장
970064,46238,닥터리카,2020,8,박승호,장수 목장
970064,50306,퀸엘레강스자마,2021,8,박승호,장수 목장
970064,46946,스트리트골드자마,2021,8,박승호,장수 목장
970064,47417,임패션드댄서자마,2021,8,박승호,장수 목장
970064,50293,드리밍보이,2021,8,박승호,장수 목장
970064,1411930,판타지스타,2021,8,박승호,장수 목장
970064,46723,더로열자마,2021,8,박승호,장수 목장
970064,1411887,크리에이트자마,2021,8,박승호,장수 목장
970064,46717,아카펠,2021,8,박승호,장수 목장
970064,47025,비트영웅,2021,8,박승호,장수 목장
970064,47067,운주레전드,2021,8,박승호,장수 목장
970064,47179,운주톱,2021,8,박승호,장수 목장
970064,43858,아델로사리오,2019,8,박승호,장수 목장
970064,50311,러빙보이,2021,8,박승호,장수 목장
970064,47313,원스헤이데이,2021,8,박승호,장수 목장
970064,45991,닥터넥스트,2020,8,박승호,장수 목장
970064,47546,텐그레,2021,8,박승호,장수 목장
970064,50308,비긴해피니스,2021,8,박승호,장수 목장
970064,50304,굿투시유,2021,8,박승호,장수 목장
970064,47505,오늘이순간,2021,8,박승호,장수 목장
970064,47137,오션원탑,2021,8,박승호,장수 목장
970064,52498,스포르차,2021,8,박승호,장수 목장
970064,46733,남산미남,2021,8,박승호,장수 목장
970064,47521,운주천하,2021,8,박승호,장수 목장
970064,47314,인피니트아너,2021,8,박승호,장수 목장
970064,51051,터보타임,2021,8,박승호,장수 목장
970064,47366,오픈스카이,2021,8,박승호,장수 목장
970074,46704,핫슈거베이브자마,2021,9,서보엽,장수 목장
970074,45132,마이티팝,2018,9,서보엽,장수 목장
970074,52002,마이티쇼,2020,9,서보엽,장수 목장
970074,47312,금아브리스크,2021,9,서보엽,장수 목장
970074,1412182,나탈리비치자마,2021,9,서보엽,장수 목장
970074,45530,그레이트미스,2020,9,서보엽,장수 목장
970074,47026,그레이퀸,2021,9,서보엽,장수 목장
970074,47349,벨로테로,2021,9,서보엽,장수 목장
970074,1411563,하이챔프,2021,9,서보엽,장수 목장
970074,47224,하이위너,2021,9,서보엽,장수 목장
970074,47052,하이레전드,2021,9,서보엽,장수 목장
970074,47223,레인스터레이디자마,2021,9,서보엽,장수 목장
970074,43582,마이티고,2017,9,서보엽,장수 목장
970074,47415,쉬저스트마이트자마,2021,9,서보엽,장수 목장
970074,47199,그레이트맨,2021,9,서보엽,장수 목장
970074,46917,쿨리자마,2021,9,서보엽,장수 목장
970074,45879,마이티쎈,2020,9,서보엽,장수 목장
970074,1412355,드림타임,2021,9,서보엽,장수 목장
970074,47302,이클립스아너,2021,9,서보엽,장수 목장
970074,45861,뉴커넥트,2020,9,서보엽,장수 목장
970074,41899,마이티수,2017,9,서보엽,장수 목장
970010,46838,스페셜파워자마,2021,10,김용선,장수 목장
970010,47037,브라이디즈프롤릭자마,2021,10,김용선,장수 목장
970010,47255,퀸크릭캣자마,2021,10,김용선,장수 목장
970010,47267,마이다이너스티자마,2021,10,김용선,장수 목장
970010,1412176,블랙팰컨,2021,10,김용선,장수 목장
970010,43846,컴플리트웨펀,2019,10,김용선,장수 목장
970010,47326,비케이렉스,2021,10,김용선,장수 목장
970010,52216,미스터캐슬,2021,10,김용선,장수 목장
970010,47192,미스킥자마,2021,10,김용선,장수 목장
970010,43780,황우강자,2019,10,김용선,장수 목장
970010,46080,더히트,2020,10,김용선,장수 목장
970010,47244,토카르마데라자마,2021,10,김용선,장수 목장
970010,47218,몰리조던자마,2021,10,김용선,장수 목장
970010,47363,담양공주자마,2021,10,김용선,장수 목장
970010,47089,불의제국,2021,10,김용선,장수 목장
970010,47074,금아고스트자마,2021,10,김용선,장수 목장
970010,1411818,리틀미스플러리자마,2021,10,김용선,장수 목장
970010,47347,동남대로자마,2021,10,김용선,장수 목장
970010,46746,누리의빛자마,2021,10,김용선,장수 목장
970010,1412354,파티나자마,2021,10,김용선,장수 목장
970010,47317,불의전사,2021,10,김용선,장수 목장
970010,1411620,어리틀포크자마,2021,10,김용선,장수 목장
970010,47380,스위트록자마,2021,10,김용선,장수 목장
970010,51482,그린치프,2020,10,김용선,장수 목장
970010,47519,스콜피온퀸,2021,10,김용선,장수 목장
970010,47105,오짱,2021,10,김용선,장수 목장
970010,47107,오위대한,2021,10,김용선,장수 목장
970010,47169,허니캠프자마,2021,10,김용선,장수 목장
970010,47163,투투선더,2021,10,김용선,장수 목장
970010,47119,케이비스킬스,2021,10,김용선,장수 목장
970010,51773,대압승자마,2021,10,김용선,장수 목장
970010,1412332,비케이워리어,2021,10,김용선,장수 목장
970010,47258,승리스타자마,2021,10,김용선,장수 목장
970010,46751,한강주얼리,2021,10,김용선,장수 목장
970010,47108,미스터파워,2021,10,김용선,장수 목장
970010,47463,비케이벨,2021,10,김용선,장수 목장
970010,47321,용비수,2021,10,김용선,장수 목장
970010,46842,은파조이,2021,10,김용선,장수 목장
970010,46799,뉴파트너자마,2021,10,김용선,장수 목장
